Time;Ecg 1;Ecg 2
'[15:50:07.448]';-0.245;0.19
'[15:50:07.452]';-0.255;0.185
'[15:50:07.456]';-0.25;0.19
'[15:50:07.460]';-0.25;0.2
'[15:50:07.464]';-0.265;0.19
'[15:50:07.468]';-0.27;0.215
'[15:50:07.472]';-0.295;0.185
'[15:50:07.476]';-0.29;0.13
'[15:50:07.480]';-0.27;0.145
'[15:50:07.484]';-0.25;0.165
'[15:50:07.488]';-0.26;0.17
'[15:50:07.492]';-0.235;0.155
'[15:50:07.496]';-0.255;0.19
'[15:50:07.500]';-0.285;0.165
'[15:50:07.504]';-0.26;0.19
'[15:50:07.508]';-0.245;0.195
'[15:50:07.512]';-0.25;0.18
'[15:50:07.516]';-0.255;0.2
'[15:50:07.520]';-0.29;0.195
'[15:50:07.524]';-0.285;0.17
'[15:50:07.528]';-0.285;0.155
'[15:50:07.532]';-0.26;0.19
'[15:50:07.536]';-0.255;0.21
'[15:50:07.540]';-0.28;0.2
'[15:50:07.544]';-0.27;0.175
'[15:50:07.548]';-0.27;0.185
'[15:50:07.552]';-0.24;0.18
'[15:50:07.556]';-0.215;0.185
'[15:50:07.560]';-0.195;0.18
'[15:50:07.564]';-0.16;0.195
'[15:50:07.568]';-0.13;0.205
'[15:50:07.572]';-0.075;0.2
'[15:50:07.576]';-0.045;0.22
'[15:50:07.580]';-0.005;0.26
'[15:50:07.584]';-0.025;0.335
'[15:50:07.588]';-0.055;0.355
'[15:50:07.592]';-0.095;0.36
'[15:50:07.596]';-0.13;0.31
'[15:50:07.600]';-0.155;0.315
'[15:50:07.604]';-0.195;0.305
'[15:50:07.608]';-0.22;0.27
'[15:50:07.612]';-0.225;0.185
'[15:50:07.616]';-0.22;0.175
'[15:50:07.620]';-0.17;0.16
'[15:50:07.624]';-0.13;0.11
'[15:50:07.628]';-0.1;0.08
'[15:50:07.632]';-0.1;0.095
'[15:50:07.636]';-0.105;0.1
'[15:50:07.640]';-0.145;0.09
'[15:50:07.644]';-0.135;0.145
'[15:50:07.648]';-0.19;0.16
'[15:50:07.652]';-0.235;0.215
'[15:50:07.656]';-0.32;0.235
'[15:50:07.660]';-0.32;0.22
'[15:50:07.664]';-0.33;0.175
'[15:50:07.668]';-0.34;0.125
'[15:50:07.672]';-0.345;0.085
'[15:50:07.676]';-0.36;0.115
'[15:50:07.680]';-0.38;0.115
'[15:50:07.684]';-0.4;0.08
'[15:50:07.688]';-0.4;0.08
'[15:50:07.692]';-0.39;0.115
'[15:50:07.696]';-0.395;0.14
'[15:50:07.700]';-0.355;0.15
'[15:50:07.704]';-0.375;0.14
'[15:50:07.708]';-0.36;0.09
'[15:50:07.712]';-0.3;0.1
'[15:50:07.716]';-0.3;0.11
'[15:50:07.720]';-0.335;0.115
'[15:50:07.724]';-0.34;0.115
'[15:50:07.728]';-0.36;0.14
'[15:50:07.732]';-0.395;0.14
'[15:50:07.736]';-0.41;0.105
'[15:50:07.740]';-0.39;0.1
'[15:50:07.744]';-0.375;0.085
'[15:50:07.748]';-0.375;0.1
'[15:50:07.752]';-0.37;0.08
'[15:50:07.756]';-0.345;0.1
'[15:50:07.760]';-0.305;0.1
'[15:50:07.764]';-0.22;0.095
'[15:50:07.768]';-0.085;0.075
'[15:50:07.772]';-0.055;0.115
'[15:50:07.776]';-0.205;0.19
'[15:50:07.780]';-0.46;0.23
'[15:50:07.784]';-0.78;0.26
'[15:50:07.788]';-1.23;0
'[15:50:07.792]';-1.655;-0.53
'[15:50:07.796]';-2.045;-1.14
'[15:50:07.800]';-2.355;-1.99
'[15:50:07.804]';-2.455;-2.995
'[15:50:07.808]';-2.37;-3.825
'[15:50:07.812]';-2.195;-4.39
'[15:50:07.816]';-2.14;-4.72
'[15:50:07.820]';-2.195;-4.945
'[15:50:07.824]';-2.225;-5.05
'[15:50:07.828]';-2.26;-5.08
'[15:50:07.832]';-2.3;-5.07
'[15:50:07.836]';-2.385;-4.995
'[15:50:07.840]';-2.34;-4.86
'[15:50:07.844]';-2.22;-4.77
'[15:50:07.848]';-2.11;-4.675
'[15:50:07.852]';-2.085;-4.57
'[15:50:07.856]';-2;-4.47
'[15:50:07.860]';-1.855;-4.315
'[15:50:07.864]';-1.59;-4.01
'[15:50:07.868]';-1.33;-3.735
'[15:50:07.872]';-1.175;-3.36
'[15:50:07.876]';-1.035;-2.895
'[15:50:07.880]';-0.885;-2.435
'[15:50:07.884]';-0.715;-1.94
'[15:50:07.888]';-0.5;-1.475
'[15:50:07.892]';-0.365;-1.095
'[15:50:07.896]';-0.225;-0.8
'[15:50:07.900]';-0.13;-0.52
'[15:50:07.904]';-0.09;-0.25
'[15:50:07.908]';-0.065;-0.07
'[15:50:07.912]';-0.05;0.09
'[15:50:07.916]';-0.03;0.285
'[15:50:07.920]';-0.03;0.415
'[15:50:07.924]';-0.005;0.575
'[15:50:07.928]';-0.005;0.665
'[15:50:07.932]';0.01;0.695
'[15:50:07.936]';0.05;0.76
'[15:50:07.940]';0.06;0.785
'[15:50:07.944]';0.055;0.82
'[15:50:07.948]';0.07;0.815
'[15:50:07.952]';0.105;0.815
'[15:50:07.956]';0.14;0.86
'[15:50:07.960]';0.08;0.885
'[15:50:07.964]';0.065;0.86
'[15:50:07.968]';0.06;0.9
'[15:50:07.972]';0.08;0.915
'[15:50:07.976]';0.13;0.915
'[15:50:07.980]';0.14;0.925
'[15:50:07.984]';0.15;0.955
'[15:50:07.988]';0.145;0.955
'[15:50:07.992]';0.12;0.98
'[15:50:07.996]';0.155;1.01
'[15:50:08.000]';0.185;1.03
'[15:50:08.004]';0.25;1.06
'[15:50:08.008]';0.25;1.09
'[15:50:08.012]';0.21;1.095
'[15:50:08.016]';0.205;1.125
'[15:50:08.020]';0.22;1.125
'[15:50:08.024]';0.265;1.12
'[15:50:08.028]';0.28;1.125
'[15:50:08.032]';0.29;1.165
'[15:50:08.036]';0.305;1.215
'[15:50:08.040]';0.32;1.24
'[15:50:08.044]';0.325;1.26
'[15:50:08.048]';0.34;1.265
'[15:50:08.052]';0.345;1.3
'[15:50:08.056]';0.355;1.355
'[15:50:08.060]';0.37;1.385
'[15:50:08.064]';0.38;1.38
'[15:50:08.068]';0.38;1.395
'[15:50:08.072]';0.39;1.435
'[15:50:08.076]';0.42;1.45
'[15:50:08.080]';0.425;1.435
'[15:50:08.084]';0.415;1.465
'[15:50:08.088]';0.425;1.53
'[15:50:08.092]';0.395;1.53
'[15:50:08.096]';0.355;1.53
'[15:50:08.100]';0.32;1.52
'[15:50:08.104]';0.32;1.53
'[15:50:08.108]';0.295;1.53
'[15:50:08.112]';0.26;1.475
'[15:50:08.116]';0.235;1.46
'[15:50:08.120]';0.22;1.43
'[15:50:08.124]';0.175;1.37
'[15:50:08.128]';0.11;1.32
'[15:50:08.132]';0.04;1.225
'[15:50:08.136]';0.02;1.235
'[15:50:08.140]';-0.005;1.19
'[15:50:08.144]';-0.08;1.12
'[15:50:08.148]';-0.13;1.045
'[15:50:08.152]';-0.165;0.935
'[15:50:08.156]';-0.185;0.85
'[15:50:08.160]';-0.195;0.79
'[15:50:08.164]';-0.185;0.735
'[15:50:08.168]';-0.23;0.67
'[15:50:08.172]';-0.275;0.61
'[15:50:08.176]';-0.25;0.555
'[15:50:08.180]';-0.295;0.52
'[15:50:08.184]';-0.355;0.49
'[15:50:08.188]';-0.38;0.465
'[15:50:08.192]';-0.405;0.43
'[15:50:08.196]';-0.39;0.365
'[15:50:08.200]';-0.38;0.335
'[15:50:08.204]';-0.375;0.32
'[15:50:08.208]';-0.385;0.305
'[15:50:08.212]';-0.38;0.29
'[15:50:08.216]';-0.35;0.315
'[15:50:08.220]';-0.355;0.3
'[15:50:08.224]';-0.34;0.29
'[15:50:08.228]';-0.335;0.29
'[15:50:08.232]';-0.375;0.31
'[15:50:08.236]';-0.37;0.315
'[15:50:08.240]';-0.35;0.3
'[15:50:08.244]';-0.34;0.255
'[15:50:08.248]';-0.365;0.25
'[15:50:08.252]';-0.39;0.285
'[15:50:08.256]';-0.355;0.27
'[15:50:08.260]';-0.32;0.29
'[15:50:08.264]';-0.355;0.285
'[15:50:08.268]';-0.37;0.275
'[15:50:08.272]';-0.34;0.275
'[15:50:08.276]';-0.34;0.275
'[15:50:08.280]';-0.355;0.355
'[15:50:08.284]';-0.375;0.34
'[15:50:08.288]';-0.36;0.28
'[15:50:08.292]';-0.31;0.245
'[15:50:08.296]';-0.33;0.255
'[15:50:08.300]';-0.34;0.26
'[15:50:08.304]';-0.375;0.27
'[15:50:08.308]';-0.375;0.31
'[15:50:08.312]';-0.345;0.295
'[15:50:08.316]';-0.335;0.305
'[15:50:08.320]';-0.335;0.295
'[15:50:08.324]';-0.325;0.29
'[15:50:08.328]';-0.31;0.3
'[15:50:08.332]';-0.325;0.26
'[15:50:08.336]';-0.32;0.25
'[15:50:08.340]';-0.33;0.285
'[15:50:08.344]';-0.3;0.3
'[15:50:08.348]';-0.265;0.285
'[15:50:08.352]';-0.285;0.275
'[15:50:08.356]';-0.33;0.265
'[15:50:08.360]';-0.34;0.245
'[15:50:08.364]';-0.34;0.245
'[15:50:08.368]';-0.315;0.255
'[15:50:08.372]';-0.31;0.24
'[15:50:08.376]';-0.34;0.275
'[15:50:08.380]';-0.355;0.29
'[15:50:08.384]';-0.33;0.24
'[15:50:08.388]';-0.34;0.205
'[15:50:08.392]';-0.315;0.205
'[15:50:08.396]';-0.295;0.23
'[15:50:08.400]';-0.305;0.215
'[15:50:08.404]';-0.305;0.2
'[15:50:08.408]';-0.28;0.175
'[15:50:08.412]';-0.32;0.205
'[15:50:08.416]';-0.33;0.205
'[15:50:08.420]';-0.325;0.215
'[15:50:08.424]';-0.35;0.21
'[15:50:08.428]';-0.35;0.19
'[15:50:08.432]';-0.35;0.19
'[15:50:08.436]';-0.335;0.135
'[15:50:08.440]';-0.31;0.15
'[15:50:08.444]';-0.315;0.165
'[15:50:08.448]';-0.32;0.195
'[15:50:08.452]';-0.345;0.185
'[15:50:08.456]';-0.35;0.185
'[15:50:08.460]';-0.35;0.215
'[15:50:08.464]';-0.355;0.2
'[15:50:08.468]';-0.355;0.15
'[15:50:08.472]';-0.36;0.165
'[15:50:08.476]';-0.345;0.145
'[15:50:08.480]';-0.325;0.12
'[15:50:08.484]';-0.33;0.14
'[15:50:08.488]';-0.355;0.18
'[15:50:08.492]';-0.35;0.175
'[15:50:08.496]';-0.35;0.135
'[15:50:08.500]';-0.345;0.135
'[15:50:08.504]';-0.32;0.125
'[15:50:08.508]';-0.31;0.11
'[15:50:08.512]';-0.3;0.16
'[15:50:08.516]';-0.33;0.155
'[15:50:08.520]';-0.355;0.12
'[15:50:08.524]';-0.36;0.15
'[15:50:08.528]';-0.365;0.115
'[15:50:08.532]';-0.385;0.09
'[15:50:08.536]';-0.39;0.12
'[15:50:08.540]';-0.34;0.145
'[15:50:08.544]';-0.355;0.165
'[15:50:08.548]';-0.34;0.16
'[15:50:08.552]';-0.355;0.155
'[15:50:08.556]';-0.32;0.155
'[15:50:08.560]';-0.31;0.13
'[15:50:08.564]';-0.25;0.18
'[15:50:08.568]';-0.245;0.17
'[15:50:08.572]';-0.18;0.185
'[15:50:08.576]';-0.15;0.205
'[15:50:08.580]';-0.12;0.22
'[15:50:08.584]';-0.115;0.275
'[15:50:08.588]';-0.12;0.335
'[15:50:08.592]';-0.175;0.34
'[15:50:08.596]';-0.23;0.305
'[15:50:08.600]';-0.255;0.285
'[15:50:08.604]';-0.265;0.275
'[15:50:08.608]';-0.24;0.25
'[15:50:08.612]';-0.225;0.215
'[15:50:08.616]';-0.265;0.16
'[15:50:08.620]';-0.285;0.11
'[15:50:08.624]';-0.245;0.1
'[15:50:08.628]';-0.21;0.115
'[15:50:08.632]';-0.2;0.115
'[15:50:08.636]';-0.175;0.12
'[15:50:08.640]';-0.2;0.145
'[15:50:08.644]';-0.27;0.135
'[15:50:08.648]';-0.315;0.155
'[15:50:08.652]';-0.355;0.2
'[15:50:08.656]';-0.41;0.21
'[15:50:08.660]';-0.44;0.175
'[15:50:08.664]';-0.455;0.15
'[15:50:08.668]';-0.44;0.075
'[15:50:08.672]';-0.44;0.095
'[15:50:08.676]';-0.435;0.075
'[15:50:08.680]';-0.445;0.06
'[15:50:08.684]';-0.445;0.05
'[15:50:08.688]';-0.415;0.07
'[15:50:08.692]';-0.465;0.115
'[15:50:08.696]';-0.49;0.115
'[15:50:08.700]';-0.47;0.12
'[15:50:08.704]';-0.435;0.085
'[15:50:08.708]';-0.43;0.045
'[15:50:08.712]';-0.48;0.055
'[15:50:08.716]';-0.51;0.06
'[15:50:08.720]';-0.48;0.045
'[15:50:08.724]';-0.48;0.075
'[15:50:08.728]';-0.45;0.085
'[15:50:08.732]';-0.435;0.105
'[15:50:08.736]';-0.465;0.125
'[15:50:08.740]';-0.52;0.135
'[15:50:08.744]';-0.53;0.125
'[15:50:08.748]';-0.5;0.08
'[15:50:08.752]';-0.475;0.075
'[15:50:08.756]';-0.45;0.075
'[15:50:08.760]';-0.395;0.07
'[15:50:08.764]';-0.29;0.06
'[15:50:08.768]';-0.19;0.08
'[15:50:08.772]';-0.17;0.085
'[15:50:08.776]';-0.23;0.155
'[15:50:08.780]';-0.44;0.25
'[15:50:08.784]';-0.76;0.3
'[15:50:08.788]';-1.24;0.085
'[15:50:08.792]';-1.765;-0.43
'[15:50:08.796]';-2.195;-1.075
'[15:50:08.800]';-2.575;-1.785
'[15:50:08.804]';-2.7;-2.685
'[15:50:08.808]';-2.64;-3.56
'[15:50:08.812]';-2.445;-4.17
'[15:50:08.816]';-2.415;-4.57
'[15:50:08.820]';-2.495;-4.82
'[15:50:08.824]';-2.53;-4.955
'[15:50:08.828]';-2.48;-4.995
'[15:50:08.832]';-2.405;-4.995
'[15:50:08.836]';-2.385;-4.905
'[15:50:08.840]';-2.4;-4.73
'[15:50:08.844]';-2.35;-4.64
'[15:50:08.848]';-2.31;-4.545
'[15:50:08.852]';-2.285;-4.415
'[15:50:08.856]';-2.155;-4.355
'[15:50:08.860]';-1.96;-4.205
'[15:50:08.864]';-1.655;-3.92
'[15:50:08.868]';-1.39;-3.62
'[15:50:08.872]';-1.205;-3.245
'[15:50:08.876]';-1.105;-2.825
'[15:50:08.880]';-0.995;-2.4
'[15:50:08.884]';-0.805;-1.915
'[15:50:08.888]';-0.605;-1.485
'[15:50:08.892]';-0.465;-1.14
'[15:50:08.896]';-0.34;-0.805
'[15:50:08.900]';-0.235;-0.56
'[15:50:08.904]';-0.2;-0.33
'[15:50:08.908]';-0.145;-0.13
'[15:50:08.912]';-0.105;0.05
'[15:50:08.916]';-0.085;0.205
'[15:50:08.920]';-0.06;0.36
'[15:50:08.924]';-0.05;0.495
'[15:50:08.928]';-0.03;0.61
'[15:50:08.932]';-0.01;0.66
'[15:50:08.936]';0.035;0.7
'[15:50:08.940]';0.025;0.69
'[15:50:08.944]';-0.005;0.7
'[15:50:08.948]';-0.005;0.745
'[15:50:08.952]';-0.005;0.785
'[15:50:08.956]';0.005;0.79
'[15:50:08.960]';0.045;0.795
'[15:50:08.964]';0.05;0.815
'[15:50:08.968]';0.075;0.825
'[15:50:08.972]';0.11;0.87
'[15:50:08.976]';0.12;0.85
'[15:50:08.980]';0.135;0.885
'[15:50:08.984]';0.105;0.93
'[15:50:08.988]';0.125;0.895
'[15:50:08.992]';0.145;0.88
'[15:50:08.996]';0.145;0.895
'[15:50:09.000]';0.155;0.965
'[15:50:09.004]';0.155;0.995
'[15:50:09.008]';0.155;1.025
'[15:50:09.012]';0.17;1.01
'[15:50:09.016]';0.195;1.01
'[15:50:09.020]';0.24;1.025
'[15:50:09.024]';0.205;1.055
'[15:50:09.028]';0.185;1.09
'[15:50:09.032]';0.22;1.135
'[15:50:09.036]';0.24;1.14
'[15:50:09.040]';0.255;1.14
'[15:50:09.044]';0.275;1.18
'[15:50:09.048]';0.27;1.2
'[15:50:09.052]';0.275;1.245
'[15:50:09.056]';0.295;1.29
'[15:50:09.060]';0.325;1.295
'[15:50:09.064]';0.35;1.295
'[15:50:09.068]';0.34;1.3
'[15:50:09.072]';0.34;1.32
'[15:50:09.076]';0.33;1.345
'[15:50:09.080]';0.335;1.375
'[15:50:09.084]';0.345;1.375
'[15:50:09.088]';0.345;1.395
'[15:50:09.092]';0.315;1.42
'[15:50:09.096]';0.295;1.43
'[15:50:09.100]';0.275;1.43
'[15:50:09.104]';0.26;1.42
'[15:50:09.108]';0.23;1.405
'[15:50:09.112]';0.205;1.395
'[15:50:09.116]';0.165;1.335
'[15:50:09.120]';0.125;1.295
'[15:50:09.124]';0.04;1.26
'[15:50:09.128]';-0.025;1.245
'[15:50:09.132]';-0.035;1.155
'[15:50:09.136]';-0.02;1.095
'[15:50:09.140]';-0.075;1.04
'[15:50:09.144]';-0.105;1.04
'[15:50:09.148]';-0.165;0.985
'[15:50:09.152]';-0.205;0.905
'[15:50:09.156]';-0.23;0.81
'[15:50:09.160]';-0.235;0.72
'[15:50:09.164]';-0.27;0.65
'[15:50:09.168]';-0.29;0.595
'[15:50:09.172]';-0.32;0.55
'[15:50:09.176]';-0.315;0.52
'[15:50:09.180]';-0.32;0.495
'[15:50:09.184]';-0.32;0.445
'[15:50:09.188]';-0.38;0.405
'[15:50:09.192]';-0.385;0.36
'[15:50:09.196]';-0.395;0.335
'[15:50:09.200]';-0.41;0.3
'[15:50:09.204]';-0.4;0.28
'[15:50:09.208]';-0.38;0.27
'[15:50:09.212]';-0.365;0.245
'[15:50:09.216]';-0.35;0.245
'[15:50:09.220]';-0.345;0.235
'[15:50:09.224]';-0.335;0.28
'[15:50:09.228]';-0.35;0.275
'[15:50:09.232]';-0.365;0.28
'[15:50:09.236]';-0.36;0.21
'[15:50:09.240]';-0.365;0.22
'[15:50:09.244]';-0.36;0.255
'[15:50:09.248]';-0.35;0.245
'[15:50:09.252]';-0.32;0.255
'[15:50:09.256]';-0.325;0.215
'[15:50:09.260]';-0.33;0.25
'[15:50:09.264]';-0.345;0.275
'[15:50:09.268]';-0.345;0.29
'[15:50:09.272]';-0.35;0.3
'[15:50:09.276]';-0.335;0.275
'[15:50:09.280]';-0.32;0.265
'[15:50:09.284]';-0.335;0.275
'[15:50:09.288]';-0.34;0.28
'[15:50:09.292]';-0.32;0.285
'[15:50:09.296]';-0.29;0.245
'[15:50:09.300]';-0.245;0.225
'[15:50:09.304]';-0.23;0.255
'[15:50:09.308]';-0.275;0.28
'[15:50:09.312]';-0.3;0.28
'[15:50:09.316]';-0.285;0.27
'[15:50:09.320]';-0.27;0.29
'[15:50:09.324]';-0.33;0.265
'[15:50:09.328]';-0.34;0.275
'[15:50:09.332]';-0.33;0.26
'[15:50:09.336]';-0.32;0.27
'[15:50:09.340]';-0.33;0.27
'[15:50:09.344]';-0.305;0.275
'[15:50:09.348]';-0.295;0.26
'[15:50:09.352]';-0.295;0.245
'[15:50:09.356]';-0.315;0.235
'[15:50:09.360]';-0.32;0.265
'[15:50:09.364]';-0.315;0.28
'[15:50:09.368]';-0.355;0.235
'[15:50:09.372]';-0.34;0.21
'[15:50:09.376]';-0.32;0.255
'[15:50:09.380]';-0.345;0.245
'[15:50:09.384]';-0.34;0.22
'[15:50:09.388]';-0.315;0.215
'[15:50:09.392]';-0.315;0.235
'[15:50:09.396]';-0.345;0.19
'[15:50:09.400]';-0.335;0.175
'[15:50:09.404]';-0.32;0.235
'[15:50:09.408]';-0.31;0.215
'[15:50:09.412]';-0.31;0.205
'[15:50:09.416]';-0.31;0.2
'[15:50:09.420]';-0.315;0.185
'[15:50:09.424]';-0.32;0.175
'[15:50:09.428]';-0.32;0.2
'[15:50:09.432]';-0.33;0.2
'[15:50:09.436]';-0.31;0.165
'[15:50:09.440]';-0.315;0.165
'[15:50:09.444]';-0.31;0.215
'[15:50:09.448]';-0.31;0.235
'[15:50:09.452]';-0.29;0.23
'[15:50:09.456]';-0.315;0.215
'[15:50:09.460]';-0.32;0.2
'[15:50:09.464]';-0.3;0.165
'[15:50:09.468]';-0.28;0.175
'[15:50:09.472]';-0.255;0.15
'[15:50:09.476]';-0.265;0.13
'[15:50:09.480]';-0.335;0.14
'[15:50:09.484]';-0.35;0.205
'[15:50:09.488]';-0.33;0.2
'[15:50:09.492]';-0.325;0.18
'[15:50:09.496]';-0.3;0.19
'[15:50:09.500]';-0.3;0.185
'[15:50:09.504]';-0.3;0.16
'[15:50:09.508]';-0.265;0.17
'[15:50:09.512]';-0.25;0.17
'[15:50:09.516]';-0.27;0.155
'[15:50:09.520]';-0.225;0.16
'[15:50:09.524]';-0.145;0.185
'[15:50:09.528]';-0.115;0.21
'[15:50:09.532]';-0.06;0.245
'[15:50:09.536]';-0.06;0.285
'[15:50:09.540]';-0.09;0.325
'[15:50:09.544]';-0.145;0.315
'[15:50:09.548]';-0.205;0.295
'[15:50:09.552]';-0.22;0.3
'[15:50:09.556]';-0.205;0.315
'[15:50:09.560]';-0.205;0.255
'[15:50:09.564]';-0.22;0.18
'[15:50:09.568]';-0.195;0.16
'[15:50:09.572]';-0.175;0.14
'[15:50:09.576]';-0.15;0.11
'[15:50:09.580]';-0.12;0.085
'[15:50:09.584]';-0.095;0.13
'[15:50:09.588]';-0.125;0.125
'[15:50:09.592]';-0.15;0.15
'[15:50:09.596]';-0.185;0.195
'[15:50:09.600]';-0.21;0.225
'[15:50:09.604]';-0.25;0.245
'[15:50:09.608]';-0.285;0.19
'[15:50:09.612]';-0.32;0.15
'[15:50:09.616]';-0.3;0.115
'[15:50:09.620]';-0.295;0.11
'[15:50:09.624]';-0.28;0.15
'[15:50:09.628]';-0.27;0.15
'[15:50:09.632]';-0.32;0.15
'[15:50:09.636]';-0.375;0.15
'[15:50:09.640]';-0.395;0.11
'[15:50:09.644]';-0.36;0.155
'[15:50:09.648]';-0.33;0.165
'[15:50:09.652]';-0.305;0.115
'[15:50:09.656]';-0.3;0.095
'[15:50:09.660]';-0.305;0.11
'[15:50:09.664]';-0.315;0.125
'[15:50:09.668]';-0.295;0.115
'[15:50:09.672]';-0.325;0.08
'[15:50:09.676]';-0.33;0.1
'[15:50:09.680]';-0.355;0.12
'[15:50:09.684]';-0.38;0.095
'[15:50:09.688]';-0.4;0.115
'[15:50:09.692]';-0.375;0.07
'[15:50:09.696]';-0.36;0.065
'[15:50:09.700]';-0.35;0.105
'[15:50:09.704]';-0.32;0.1
'[15:50:09.708]';-0.285;0.11
'[15:50:09.712]';-0.195;0.085
'[15:50:09.716]';-0.06;0.1
'[15:50:09.720]';-0.005;0.09
'[15:50:09.724]';-0.115;0.135
'[15:50:09.728]';-0.32;0.22
'[15:50:09.732]';-0.625;0.31
'[15:50:09.736]';-1.065;0.12
'[15:50:09.740]';-1.555;-0.38
'[15:50:09.744]';-1.96;-0.995
'[15:50:09.748]';-2.3;-1.775
'[15:50:09.752]';-2.44;-2.745
'[15:50:09.756]';-2.4;-3.625
'[15:50:09.760]';-2.3;-4.215
'[15:50:09.764]';-2.305;-4.6
'[15:50:09.768]';-2.38;-4.87
'[15:50:09.772]';-2.36;-5
'[15:50:09.776]';-2.325;-5.05
'[15:50:09.780]';-2.305;-4.995
'[15:50:09.784]';-2.325;-4.88
'[15:50:09.788]';-2.27;-4.705
'[15:50:09.792]';-2.165;-4.61
'[15:50:09.796]';-2.1;-4.515
'[15:50:09.800]';-1.98;-4.43
'[15:50:09.804]';-1.825;-4.3
'[15:50:09.808]';-1.56;-4.065
'[15:50:09.812]';-1.33;-3.755
'[15:50:09.816]';-1.19;-3.39
'[15:50:09.820]';-1.03;-2.985
'[15:50:09.824]';-0.88;-2.54
'[15:50:09.828]';-0.715;-2.075
'[15:50:09.832]';-0.47;-1.595
'[15:50:09.836]';-0.31;-1.205
'[15:50:09.840]';-0.22;-0.815
'[15:50:09.844]';-0.1;-0.495
'[15:50:09.848]';-0.035;-0.26
'[15:50:09.852]';-0.025;-0.08
'[15:50:09.856]';0.015;0.11
'[15:50:09.860]';0.05;0.29
'[15:50:09.864]';0.06;0.44
'[15:50:09.868]';0.05;0.59
'[15:50:09.872]';0.035;0.67
'[15:50:09.876]';0.075;0.735
'[15:50:09.880]';0.105;0.78
'[15:50:09.884]';0.12;0.77
'[15:50:09.888]';0.125;0.81
'[15:50:09.892]';0.155;0.86
'[15:50:09.896]';0.17;0.835
'[15:50:09.900]';0.19;0.855
'[15:50:09.904]';0.2;0.87
'[15:50:09.908]';0.205;0.89
'[15:50:09.912]';0.225;0.9
'[15:50:09.916]';0.255;0.895
'[15:50:09.920]';0.27;0.925
'[15:50:09.924]';0.305;0.95
'[15:50:09.928]';0.305;1.01
'[15:50:09.932]';0.3;1.01
'[15:50:09.936]';0.315;1.01
'[15:50:09.940]';0.315;1.025
'[15:50:09.944]';0.305;1.045
'[15:50:09.948]';0.305;1.065
'[15:50:09.952]';0.33;1.1
'[15:50:09.956]';0.35;1.085
'[15:50:09.960]';0.38;1.13
'[15:50:09.964]';0.375;1.14
'[15:50:09.968]';0.375;1.175
'[15:50:09.972]';0.36;1.2
'[15:50:09.976]';0.36;1.215
'[15:50:09.980]';0.4;1.235
'[15:50:09.984]';0.405;1.295
'[15:50:09.988]';0.39;1.315
'[15:50:09.992]';0.375;1.325
'[15:50:09.996]';0.39;1.335
'[15:50:10.000]';0.405;1.355
'[15:50:10.004]';0.45;1.4
'[15:50:10.008]';0.475;1.405
'[15:50:10.012]';0.48;1.43
'[15:50:10.016]';0.45;1.43
'[15:50:10.020]';0.45;1.47
'[15:50:10.024]';0.46;1.48
'[15:50:10.028]';0.44;1.49
'[15:50:10.032]';0.43;1.48
'[15:50:10.036]';0.405;1.475
'[15:50:10.040]';0.405;1.475
'[15:50:10.044]';0.38;1.485
'[15:50:10.048]';0.35;1.455
'[15:50:10.052]';0.315;1.45
'[15:50:10.056]';0.26;1.44
'[15:50:10.060]';0.23;1.35
'[15:50:10.064]';0.19;1.29
'[15:50:10.068]';0.14;1.235
'[15:50:10.072]';0.105;1.215
'[15:50:10.076]';0.09;1.18
'[15:50:10.080]';0.06;1.11
'[15:50:10.084]';0.02;1.03
'[15:50:10.088]';-0.03;0.935
'[15:50:10.092]';-0.08;0.875
'[15:50:10.096]';-0.11;0.8
'[15:50:10.100]';-0.14;0.725
'[15:50:10.104]';-0.16;0.65
'[15:50:10.108]';-0.17;0.595
'[15:50:10.112]';-0.165;0.55
'[15:50:10.116]';-0.185;0.485
'[15:50:10.120]';-0.185;0.455
'[15:50:10.124]';-0.185;0.435
'[15:50:10.128]';-0.18;0.395
'[15:50:10.132]';-0.21;0.355
'[15:50:10.136]';-0.215;0.36
'[15:50:10.140]';-0.225;0.3
'[15:50:10.144]';-0.205;0.315
'[15:50:10.148]';-0.215;0.315
'[15:50:10.152]';-0.205;0.325
'[15:50:10.156]';-0.18;0.33
'[15:50:10.160]';-0.17;0.335
'[15:50:10.164]';-0.185;0.31
'[15:50:10.168]';-0.195;0.295
'[15:50:10.172]';-0.19;0.315
'[15:50:10.176]';-0.175;0.295
'[15:50:10.180]';-0.165;0.285
'[15:50:10.184]';-0.145;0.275
'[15:50:10.188]';-0.145;0.295
'[15:50:10.192]';-0.145;0.325
'[15:50:10.196]';-0.16;0.325
'[15:50:10.200]';-0.195;0.325
'[15:50:10.204]';-0.18;0.315
'[15:50:10.208]';-0.16;0.32
'[15:50:10.212]';-0.17;0.355
'[15:50:10.216]';-0.175;0.385
'[15:50:10.220]';-0.17;0.385
'[15:50:10.224]';-0.155;0.36
'[15:50:10.228]';-0.12;0.36
'[15:50:10.232]';-0.12;0.375
'[15:50:10.236]';-0.12;0.38
'[15:50:10.240]';-0.115;0.39
'[15:50:10.244]';-0.075;0.375
'[15:50:10.248]';-0.095;0.385
'[15:50:10.252]';-0.1;0.4
